time (sec),X vibration (g),Y vibration (g),Z vibration (g)
10.2696,0.000675284,-0.000788192,-0.00120704
10.2796,0.000446278,-0.00103236,-0.00340438
10.2896,0.000903913,-0.00101714,-0.00230583
10.2996,0.00104112,-0.000681482,0.00216488
10.3096,0.000278059,-0.000239017,-0.00226022
10.3196,-0.00024086,0.00114948,-0.00113116
10.3296,3.15656e-06,0.000523837,0.00338533
10.3396,-0.00114137,0.00168345,0.00274439
10.3496,-0.00106519,0.00267522,0.00182879
10.3596,-0.00042445,0.00165285,0.00102
10.3696,-0.00101966,0.000767794,0.000745263
10.3796,-0.00190478,0.0020037,8.90618e-05
10.3895,-0.000501101,0.00215623,-0.00516
10.3995,-0.000852169,0.000233584,-0.0019405
10.4095,7.84939e-05,-0.000987167,0.00173677
10.4195,0.00131433,-0.000468428,-0.00438204
10.4295,0.000993782,-0.000834696,-0.00168133
10.4395,0.00128358,-0.00187235,0.00243844
10.4495,0.00100881,-0.00181137,0.00111086
10.4595,0.000840851,-0.00146049,0.0029876
10.4695,0.000840737,-0.000880723,0.00300279
10.4795,0.0014052,0.000294129,0.00329263
10.4895,0.00174077,-0.000651979,-0.000537376
10.4995,0.00134394,-0.00086567,-0.00445893
10.5095,0.00035201,-0.000835224,0.000332223
10.5195,-0.000929831,-0.000652193,-0.00188036
10.5295,-0.000487439,4.96318e-05,-0.00328423
10.5395,-0.00117419,-0.000820189,0.000316747
10.5495,-0.00179991,0.00014103,0.000576073
10.5595,-0.00137277,0.000980179,0.00251386
10.5695,-0.00128133,0.00125476,0.00117102
10.5795,-0.00222747,0.00148355,0.00168974
10.5895,-0.00259379,0.000888382,0.00274252
10.5995,-0.00186148,0.000186398,-0.00128584
10.6095,-0.00122072,0.00126968,-0.00134695
10.6195,-0.000351079,0.0013764,-0.00151486
10.6295,0.000701666,-0.000210588,-0.00314761
10.6395,0.000869407,0.000369152,-0.00256785
10.6495,0.00166275,0.000552166,-0.00149981
10.6595,0.00282231,-0.000241377,-0.000309701
10.6695,0.00338678,-0.000470351,0.000651527
10.6795,0.00248642,0.000109385,0.00359639
10.6895,0.00260838,-0.000165366,0.00397778
10.6995,0.0016775,-0.000348567,0.00472539
10.7095,0.000533,-0.000989529,0.000590219
10.7195,0.000380313,-0.00233239,-0.00325504
10.7295,-0.00102359,-0.0017374,-0.00252269
10.7395,-0.00171033,-0.000516808,-0.00267534
10.7495,-0.00146628,-0.00140191,-0.00392662
10.7595,-0.00126802,-0.000471236,-0.00159211
10.7695,-0.00216838,0.000383147,-0.000920799
10.7795,-0.00248891,0.000428819,0.00165785
10.7895,-0.00238219,0.00070337,0.00304633
10.7995,-0.00172616,0.000459125,-0.00012755
10.8095,-0.00168048,0.00195437,0.0027105
10.8195,-0.000749798,0.00177116,0.00550277
10.8295,-0.000948254,-0.000395685,0.000238456
10.8395,0.000119761,-0.000639933,-0.00147059
10.8495,0.0014014,-0.000289093,-0.00314911
10.8595,0.00137079,0.00117563,-0.00118081
10.8695,0.000882421,0.00241147,-0.000921476
10.8795,0.000226208,0.00207567,-0.00621631
10.8895,0.000485516,0.000870119,-0.000463852
10.8995,0.00204181,0.000625867,0.00402213
10.9095,0.0018281,0.000122216,0.00280137
10.9195,0.000988788,-0.00163265,0.00173319
10.9295,0.000622493,0.00018302,0.00290804
10.9395,4.25772e-05,0.00105265,0.00447962
10.9495,0.000546029,1.49417e-05,-0.000799955
10.9595,0.000729049,-0.00102277,-0.00430952
10.9695,-0.000552765,-0.00025995,-0.000327074
10.9795,-0.000232415,-0.00145025,-0.00206663
10.9895,-0.000995432,-7.70822e-05,-0.00366887
10.9995,-0.000919219,0.000670474,-0.000342543
11.0095,-1.90372e-05,-0.000779221,0.000649202
11.0195,0.000270798,-0.00142021,0.000450768
11.0295,0.00014865,0.000319164,0.00219019
11.0395,0.000377452,0.00024275,0.00223589
11.0495,0.000270565,-0.00058134,0.00252574
11.0595,0.000590921,-0.000642497,0.000404707
11.0695,0.000285672,-0.00149711,-0.00188417
11.0795,-4.31783e-06,-0.00198551,-0.00038889
11.0895,-6.54261e-05,-0.000993813,-0.00102983
11.0995,-0.00131671,0.00068452,-0.00408164
11.1095,-0.00053859,0.00018086,-0.00164032
11.1195,-0.000279263,0.000455393,-0.00258643
11.1295,-0.00140848,-0.000475511,0.000190573
11.1395,-0.00136277,-0.00100969,0.00272344
11.1495,0.000285101,0.00127899,0.00115172
11.1595,-0.000157468,0.00210284,0.00118216
11.1695,-0.000493225,0.00228582,0.000297083
11.1795,0.000925768,0.00205681,0.001594
11.1895,0.000223804,0.000729179,-0.00190032
