time (sec),X vibration (g),Y vibration (g),Z vibration (g)
10.2805,0.00332204,-0.00133989,-0.00499418
10.2905,0.00136887,-0.00231685,-0.00452206
10.3005,0.000605877,0.00111595,8.51548e-05
10.3105,-0.00133203,-0.00156999,-0.000159889
10.3205,-0.00185089,0.000382712,0.00273836
10.3305,-0.00133215,0.00402913,-0.00118403
10.3405,-0.000142026,-9.11346e-05,0.0039725
10.3505,-0.00258347,0.00405881,0.00441409
10.3605,0.000117258,0.00184588,-0.000667955
10.3705,0.000620739,0.00231848,-0.0018743
10.3805,0.0010937,-0.000108077,0.000581445
10.3905,0.000376487,0.00109693,-0.00285267
10.4005,0.000635829,0.0023172,-0.00383013
10.4105,-0.00252278,0.000607792,-0.00459397
10.4205,0.000116921,-0.0013305,0.00153911
10.4305,-0.00183625,-0.00229223,0.00201122
10.4405,0.00379415,-0.0011025,-0.00305557
10.4505,0.000833912,-0.00473451,0.00400829
10.4605,-0.000402097,-0.00156115,0.00641826
10.4705,0.00304631,-0.00084444,-0.000861046
10.4805,0.000833746,-0.000112476,0.0017778
10.4905,0.00107783,-9.76729e-05,0.00324172
10.5005,-0.00060068,-0.00133409,-0.00237439
10.5105,0.0001622,-0.00159395,-0.00528971
10.5205,-0.00058553,-0.000617855,-0.0048176
10.5305,-0.00234033,0.000632889,0.00393997
10.5405,-0.00108917,0.00012888,-0.00166088
10.5505,-0.00110449,0.00208152,3.19201e-05
10.5605,8.56381e-05,-0.00083337,0.00445603
10.5705,-0.00256943,0.00208056,0.00221208
10.5805,0.00011605,0.00159179,0.00102099
10.5905,-0.00304255,0.00256786,-0.000475278
10.6005,-0.000631729,0.000141239,0.00419296
10.6105,0.00161125,0.000110227,-0.00334575
10.6205,-0.000814934,-0.000622688,-0.00629159
10.6305,0.00208417,0.000368625,-0.00115033
10.6405,0.0013517,-0.000379556,-0.00310436
10.6505,0.00185519,-0.000380064,-0.00528728
10.6605,0.00206876,-0.000365317,-0.000649556
10.6705,0.00327415,-0.00134239,0.00180617
10.6805,0.00203815,0.00160202,0.00493328
10.6905,0.00132095,0.000609683,0.00151441
10.7005,0.0025416,0.00182985,0.00226116
10.7105,0.000130679,0.00059337,-0.00239366
10.7205,-0.00209713,0.000852236,0.00294595
10.7305,0.00086301,-0.00232211,-0.000656023
10.7405,-0.00179204,-0.000384792,-0.00509723
10.7505,-0.000357767,0.000362341,-0.00190909
10.7605,-0.0015785,-0.00110304,-0.00191002
10.7705,-0.00327225,-0.000386429,-0.00267388
10.7805,-0.00257039,0.000604834,0.00196383
10.7905,-0.00159387,0.000604278,0.00171876
10.8005,-0.000632609,0.00255683,0.00220611
10.8105,-0.00260101,0.00159497,0.00634028
10.8205,0.000862677,0.000831473,-0.00215974
10.8305,-0.000861586,-0.00159523,0.00101313
10.8405,-0.00133463,-0.00135166,-0.000208494
10.8505,0.00258682,-0.000879213,-0.00577885
10.8605,0.00406689,-0.00112393,-0.0062528
10.8705,-0.000129278,0.000355583,3.28394e-05
10.8805,0.00280037,0.000843278,6.24204e-05
10.8905,0.000374213,0.000598552,-0.000701451
10.9005,0.00107609,-0.000134454,0.00175426
10.9105,0.00179323,-0.000119787,0.00517127
10.9205,-0.000419294,-0.00108168,0.00733706
10.9305,0.00180846,0.0013286,0.00149205
10.9405,0.00136594,0.000336182,-0.00459711
10.9505,0.00109128,0.00181567,0.00124603
10.9605,0.00206782,0.000594372,0.000283788
10.9705,-0.00104496,7.49692e-05,-0.00852142
10.9805,0.000404612,-0.00113108,-0.00557743
10.9905,0.00132013,0.000363662,0.00319537
11.0006,-0.000114189,-0.00160532,-0.00118482
11.0106,-8.36712e-05,0.000576052,-0.00583966
11.0206,-0.00185368,0.00085009,0.00389444
11.0306,0.000114699,0.000101793,0.00172676
11.0406,0.00109126,-0.000631246,3.21041e-05
11.0506,-0.000159942,0.000359943,0.00415101
11.0606,-0.00159425,-0.000388359,0.00170867
11.0706,0.000374136,-0.0011214,-0.000947287
11.0806,-0.00302854,8.34022e-05,-0.00294712
11.0906,-0.00109066,0.000586307,-0.00171211
11.1006,-0.000342969,0.000814555,-0.00438333
11.1106,-0.000602344,0.00131746,-0.00146987
11.1206,-0.00205189,-0.000407411,-0.00342392
11.1306,-0.00157885,-0.000392789,-0.000251064
11.1406,-0.00109054,0.000827268,-0.000740288
11.1506,-0.000129212,0.00058249,0.000967739
11.1606,-0.000892112,0.00230608,0.00461362
11.1706,0.000130257,0.00471631,-0.00246736
11.1806,0.000618575,0.00129773,-0.00243779
11.1906,0.00109164,0.00155648,0.000490935
11.2006,0.00351781,0.00448551,0.00219896
11.2106,0.00208354,-0.000886195,-0.00167769
11.2206,0.00136643,-0.00139038,-0.00387589
11.2306,-0.000128867,-0.00332887,0.00147897
11.2406,0.00180904,-0.0013764,0.00198156
11.2506,0.00205324,0.000331924,0.00147708
11.2606,0.00180916,-0.000630017,0.00342925
11.2706,0.000344386,8.64973e-05,0.00219235
11.2806,0.000100312,0.00181009,0.00339685
11.2906,0.00132107,-0.000158929,0.00196159
11.3006,0.000130967,-0.00235682,-0.00267799
11.3106,0.00205363,-0.00209807,0.0034398
11.3206,0.000115856,-0.000893272,-0.000253743
11.3306,0.000665247,-0.00310642,-0.00753308
11.3406,-0.000845282,0.000570281,-0.000515017
11.3506,-0.00208115,0.000813781,0.0014219
11.3606,-0.000387352,-0.000163412,0.00216864
11.3706,-0.00305753,0.000812507,0.00116063
11.3806,-0.00305744,0.00154429,0.00238039
11.3906,-0.0006007,0.000811238,-0.00051969
11.4006,-0.00256897,0.0020313,0.000669557
11.4106,-0.00159232,0.00300723,0.000424488
11.4206,-0.00061566,7.6929e-05,0.00167477
11.4306,-0.00204987,-0.00115965,-0.00369721
11.4406,-0.00157674,0.000319816,-0.00101261
11.4506,0.000147597,-0.00358703,-0.00267673
11.4606,0.00185668,-0.00140566,-0.00414249
11.4706,-0.00111864,8.90719e-05,0.00313499
11.4806,0.00179588,0.000820872,0.00363761
11.4906,0.0032761,-0.000903974,0.00146996
11.5006,0.0028032,-0.001637,0.000980765
11.5106,0.00205565,-0.00137821,0.0031771
11.5206,0.00205578,-0.00114994,0.0019555
11.5306,0.000606339,-0.00261538,-0.00025792
11.5406,0.00304786,-0.000907006,5.71252e-07
11.5506,0.00205619,-0.000663465,0.00144924
11.5606,0.00257512,-0.000191041,-0.00317504
11.5706,0.00112569,-0.00141233,-0.00464077
11.5806,-0.000354258,-0.000421102,-0.00198666
11.5906,-0.000140488,0.00153143,0.00239169
11.6006,-0.000872755,-0.000895288,0.00263494
11.6106,-0.00134562,-0.000422848,-5.14787e-05
11.6206,-0.0025509,-0.00115584,-0.00176134
11.6306,-0.00306954,0.00154438,0.00382246
11.6406,-0.00523611,-0.000180424,0.000388375
11.6506,-0.00303869,0.00177212,-0.000573799
11.6606,-0.00303853,0.00273286,-0.00179537
11.6706,-0.00180241,0.000779192,-0.00274228
11.6806,0.0003645,-0.000915076,0.000445922
11.6906,-0.000596623,0.00054921,-0.00201159
11.7006,-0.000871103,0.000304526,0.00262619
11.7106,0.00106693,0.00227236,0.005555
11.7206,0.0040273,0.00128,-0.00172425
11.7306,0.0025779,-0.00140606,-0.00148096
11.7406,0.00399715,-0.000170632,0.00388925
11.7506,0.00254776,-0.00116297,0.00217944
11.7606,0.00207493,-0.000431074,-0.000995208
11.7706,0.00328056,-0.00018745,0.00120121
11.7806,0.000381608,-0.000920378,-0.00247697
11.7906,-0.000106473,0.000788088,-0.00127236
11.8006,-0.000335153,-0.00118078,-0.00298215
11.8106,0.00183178,0.00225192,0.000923251
11.8206,0.00085543,0.00176315,0.00116658
11.8306,-0.00182989,0.00103025,0.000646969
11.8406,-0.00208908,6.84645e-05,0.00406411
11.8506,-0.000593522,0.000541005,-0.000560075
11.8606,0.00134454,-0.000680165,-0.000286216
11.8706,-0.000150595,0.00153187,0.00505353
11.8806,-0.000104604,0.00174503,-0.00251557
11.8906,0.00184872,0.000294995,-0.00175341
11.9006,-0.000363567,-0.00117029,-0.000304618
11.9106,0.00206278,0.00102651,0.00166298
11.9206,0.0023224,-0.00117119,-0.000275645
11.9306,-0.00179722,0.000277942,-0.00300771
11.9406,-0.000362681,0.000292764,-0.000551825
11.9506,-0.00159841,0.00200131,0.00210243
11.9606,-0.00110991,0.00248916,0.00307824
11.9706,-0.000102605,0.00151218,-0.00130175
11.9806,-0.000850053,0.000291065,0.000650622
11.9906,-0.000376805,4.65136e-05,0.00187058
12.0006,0.000889895,-0.00118985,-0.0042031
12.0106,-0.00130713,0.000762861,-0.00423435
12.0206,-0.00254285,4.53041e-05,-0.000588237
12.0306,0.00208076,0.00126561,-0.00127559
12.0406,0.000387282,0.00150936,-0.00104742
12.0506,0.000143375,0.00102069,-0.000803982
12.0606,0.00133378,0.00126445,0.00236913
12.0706,0.000860997,0.000531662,0.000415325
12.0806,0.000830711,0.00225552,0.00454974
12.0906,0.00157862,0.000530926,0.00189405
12.1006,0.00109057,4.22874e-05,0.0023664
12.1106,0.00353219,5.719e-05,0.00288453
12.1206,0.00307466,-0.000690837,-0.00247194
12.1306,0.00164058,-0.001683,-0.0059058
12.1406,0.00183917,-0.00191222,-0.00077953
12.1506,-0.00109027,-0.000691865,0.00185958
12.1606,0.000374789,-0.000936337,0.00163006
12.1706,-0.000571024,-0.000219508,-0.00496233
12.1806,-0.00255443,0.000771982,0.00135414
12.1906,-0.0040343,0.00396073,0.00399328
12.2006,-0.00522425,0.0017479,-0.00136314
12.2106,-0.00424748,0.00125931,-0.000631329
12.2206,-0.00330122,0.00223556,0.00254188
12.2306,-0.00352988,-0.000206133,0.0010917
12.2406,-0.00301087,2.24477e-05,-0.00377641
12.2506,-0.000569269,-0.00290752,-0.00397535
12.2606,0.000621119,-0.00167185,0.000906851
12.2706,0.000636586,-0.000710843,-0.0027558
12.2806,0.00182697,-0.000451729,0.00237055
12.2906,0.00182717,-0.000452009,0.00236999
12.3006,0.00158324,-0.000192887,0.003346
